the_date,client_id,api_endpoint,num_requests,avg_latency
12/4/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/streams/:id,222494,177
11/28/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/users,14775,36
2/12/18 0:00,tczdbjwvqwqcoykov1n9ircfju0yca6,GET /v3/users/:user/follows/channels/:channel,2,37
1/12/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v5/user,114,44
1/6/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/,919,112
1/17/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/channels/:id,6183,64
2/7/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v3/users/:login,18,5
1/29/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/videos/:vod_id/,273,24
1/6/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/channel,351,164
1/13/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/streams,22,68
12/5/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/users/:user_id/follows/channels/:channel,219,177
12/16/17 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v5/users/:user_id/follows/channels/:channel,18,106
11/25/17 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v3/channels/:login/videos,6331,55
12/7/17 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/streams/:name,3620,80
12/30/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/streams,64391,17
12/20/17 0:00,33kozedd0zs6fbauka98psnc7zwom2s,GET /v5/channels/:id,83,255
1/12/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/streams/:id,259953,86
1/7/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/users,49,61
1/30/18 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,GET /helix/streams,29,40
1/18/18 0:00,btg981y5c6jugyuwcg3ukortgj22iyf,GET /v3,6,231
11/23/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/user,2628,36
11/30/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/streams,815,367
1/28/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:id,3133,34
1/16/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/streams/:id,93221,119
1/4/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/channels/:id,4568,106
2/9/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3/streams/:name,109259,54
11/21/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/streams,31744,40
12/7/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/streams/:id,14897,135
2/12/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/streams,762,363
11/15/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/user,2520,37
12/3/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v5/channels/:channel_id/follows,276,24
1/6/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/streams/:id,76810,96
1/5/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:id,2426,62
12/1/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/user/,12,40
1/5/18 0:00,33kozedd0zs6fbauka98psnc7zwom2s,GET /v3/streams/:name,10,147
1/18/18 0:00,1z17331cvavqspfdm9h0qd1t6ovo5uo,GET /v3/channels/:channel/follows,1222,92
12/10/17 0:00,bjf85qht726415euqyjts1eeyxp4x8b,GET /v3/user,4,233
12/21/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,PUT /v5/channels/:channel_id/communities,3,124
12/5/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/ingests,3,17
12/1/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v3/channels/:login,69,86
1/5/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v3/streams,75,175
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,POST /v5/channels/:channel_id/commercial,6,277
12/31/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/bits/actions,5076,122
1/13/18 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v3/channels/:login/videos,8108,58
1/13/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:channel_id/communities,288,93
12/6/17 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,GET /v5/user,1,528
11/22/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/user,1,46
11/16/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/streams/:id,51,145
12/20/17 0:00,jg509s1n58dzwc7p97o5bb4ffimwuj2,GET /v5/user,154,43
1/23/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/bits/actions,8854,95
1/16/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/search/games,120,85
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/search/games,1365,17
12/17/17 0:00,1z17331cvavqspfdm9h0qd1t6ovo5uo,GET /v3/streams/:name,862,73
1/8/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:channel_id/communities,12,67
2/9/18 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/user,16,41
12/26/17 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v3/users/:user/follows/channels,15,104
12/5/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/channels/:id,48912,153
12/4/17 0:00,1z17331cvavqspfdm9h0qd1t6ovo5uo,GET /v3/channels/:channel/follows,41669,210
11/30/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/user,2741,33
2/10/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/users,1340,29
1/1/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/streams,909,184
12/23/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/user,3013,33
1/4/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/users,21034,7
12/4/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/user,150,159
11/16/17 0:00,1z17331cvavqspfdm9h0qd1t6ovo5uo,GET /v3/search/games,1,8
11/15/17 0:00,1z17331cvavqspfdm9h0qd1t6ovo5uo,GET /v3/streams/:name,1388,64
2/8/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v3/users/:login,18,7
12/29/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/users,62,42
2/8/18 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,PUT /v5/users/:user_id/follows/channels/:channel,2,64
11/24/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/streams/:id,175736,99
12/8/17 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v5/user,3,33
12/24/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/users,453,55
2/5/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v5/users/:user_id/follows/channels/:channel,17,115
1/24/18 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/streams,114,32
1/30/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v5/user,111,41
1/29/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/streams,2,11
2/6/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/users,1250,28
12/29/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,POST /v5/channels/:channel_id/commercial,16,12
12/8/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v5/users/:user_id/follows/channels,266,76
12/29/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v5/streams/:id,150,17
1/2/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/videos/:vod_id/,276,24
12/17/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/channels/:login,35909,42
12/14/17 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/videos/:vod_id/,191,23
1/31/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/channels/:id,105,17
1/26/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/streams/:id,281037,162
11/22/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/user/,12,52
1/10/18 0:00,bjf85qht726415euqyjts1eeyxp4x8b,GET /v3/user,3,426
12/10/17 0:00,isjln45ehvrv7uo6327u3g6ka1y7vzf,GET /v5/user,6,45
1/6/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,POST /v5/feed/:feed_id/posts,1,507
1/6/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:channel_id/communities,179,91
1/7/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/users/:id,40,116
12/28/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/users/:user_id/follows/channels/:channel,11,225
12/5/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3/streams/:name,75825,73
12/23/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/,1,2
2/4/18 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,PUT /v5/users/:user_id/follows/channels/:channel,1,32
2/1/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v3/streams,2,151
12/8/17 0:00,9uavest5z7knsvpbip19fxqkywxz3ec,GET /v3/user,84,55
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/,57,68
12/24/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/user,4980,169
2/12/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v3/search/games,9,72
1/23/18 0:00,jg509s1n58dzwc7p97o5bb4ffimwuj2,GET /v5/user,177,160
1/31/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/streams/:id,294904,63
1/24/18 0:00,7dhxmzdtfvllbu5h7rgys2rn4,GET /helix/users,1,59
11/25/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/channels/:id,166080,53
11/25/17 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v5/streams/,6832,87
11/24/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/user,2664,36
11/17/17 0:00,jg509s1n58dzwc7p97o5bb4ffimwuj2,GET /v5/user,121,370
1/6/18 0:00,1z17331cvavqspfdm9h0qd1t6ovo5uo,GET /v3/user,9,52
2/4/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/user,436,51
1/25/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/users,5040,13
2/9/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:channel_id/follows,263897,92
1/26/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/streams,38667,51
12/13/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/streams/:id,535876,20
12/15/17 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,POST /v5/channels/:channel_id/commercial,10,124
11/25/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/streams,22,99
11/27/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/streams,33207,39
12/8/17 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/user,448,50
1/9/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/channels/:user_id/videos,525,13
12/25/17 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v3/streams,30,104
12/2/17 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v3/user.json,1,45
12/1/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v3/search/games,14,71
12/22/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/channels/:channel/follows,212464,39
2/10/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/channels/:id,293061,33
1/20/18 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v5/streams/:id,145,14
1/30/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:channel_id/communities,5,41
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/channels/:login,417,64
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/ingests,362,55
12/27/17 0:00,bjf85qht726415euqyjts1eeyxp4x8b,GET /v3/user,3,427
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,PUT /v5/channels/:id,42,228
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/channels/:channel_id/follows,14396,70
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/channels/:channel/follows,1994,82
12/31/17 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v5/streams/,8711,74
12/18/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,PUT /v5/channels/:id,40,265
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/ingests,16,51
12/4/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/users/:user_id/follows/channels,4,64
1/30/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,POST /v5/channels/:channel_id/commercial,8,110
2/10/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/streams,858,373
2/3/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,PUT /v5/channels/:id,266,414
2/9/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/users/:user_id/follows/channels/:channel,3,266
1/29/18 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/channels/:login,11,93
2/5/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,PUT /v5/channels/:channel_id/communities,1,44
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/,925,109
12/1/17 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,GET /v5/streams/:id,725,36
12/25/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/users,43173,27
12/24/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3/streams/:name,67253,73
12/15/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/streams/:id,211333,175
12/15/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v3/channels/:login,44,18
2/6/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:id,123,39
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/channel,405,173
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/channel,8,382
12/19/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3/user,1316,167
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/streams/:id,68695,97
2/7/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/channels/:login,44923,43
11/28/17 0:00,bjf85qht726415euqyjts1eeyxp4x8b,GET /v3/user,3,179
12/16/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/channel,155,116
1/14/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/user,55,42
1/30/18 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/user,11,37
11/24/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/streams/:id,41506,129
12/6/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:id,2402,57
11/29/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/communities,120,84
1/10/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/users/:user_id/follows/channels/:channel,247,189
1/8/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/channels/:user_id/videos,590,14
1/12/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,PUT /v5/channels/:id,217,399
11/22/17 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v5/users/:user_id/follows/channels/:channel,6,96
12/5/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/channels/:channel_id/ingest/health,21703,1234
12/20/17 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/user,14,83
1/16/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v3/streams,81,193
1/31/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/user,3595,35
1/23/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v3/streams,11,131
1/13/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,POST /v5/channels/:channel_id/commercial,11,163
2/8/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/users/:user_id/follows/channels/:channel,14,178
11/26/17 0:00,xqdr3blb8nxv66bxvmg7je1x2c80da,GET /v3/user.json,1,42
11/22/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3,42681,125
12/7/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/users,90,52
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/streams/:name,2293,74
2/10/18 0:00,99c8xj3f82h6ho6hznh9jurmj5ciz74,GET /v3/user,840,405
12/30/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/users/:id,32,125
1/23/18 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,GET /v5/search/channels,42052,318
1/5/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3/streams/:name,99165,80
12/7/17 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,POST /v5/channels/:channel_id/commercial,8,133
2/2/18 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,GET /v5/streams/:id,8671,51
12/9/17 0:00,7dhxmzdtfvllbu5h7rgys2rn4,GET /v3/,18,20
1/14/18 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/channels/:channel_id/ingest/health,1299,503
1/4/18 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,GET /v5/user,1,453
12/15/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/channels/:channel_id/follows,56311,138
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,PUT /v3/channels/:login,5,285
12/13/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,POST /v5/channels/:channel_id/commercial,2,567
2/6/18 0:00,sq94brxoevg1rdwqvqna51jr7396ic,GET /v5/user,7,43
1/19/18 0:00,7dhxmzdtfvllbu5h7rgys2rn4,GET /v5/users/:user_id/follows/channels,3,92
1/27/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/channels/:id,1014,54
12/19/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,PUT /v5/channels/:id,48,300
12/31/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/channels/:id,294772,18
2/1/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:channel_id/communities,2,80
1/14/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/bits/actions,7728,109
12/14/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3,35,216
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/channels/:id,14,73
12/8/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,PUT /v5/channels/:id,4,229
11/17/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/channels/:id,312730,20
12/2/17 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/videos/:vod_id/,274,25
11/28/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/users,39250,65
2/11/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,PUT /v5/channels/:id,289,353
11/15/17 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/streams,24,61
12/24/17 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/search/games,1,8
11/15/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/search/games,1,311
12/13/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/channels/:login,35241,40
1/7/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/search/games,1291,52
2/6/18 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v3/channels/:login,64,131
2/6/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/search/games,4,10
11/15/17 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v5/streams/,6385,282
12/25/17 0:00,sq94brxoevg1rdwqvqna51jr7396ic,GET /v5/user,11,39
1/22/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/channels/:id,949,74
12/16/17 0:00,6x8avioex0zt85ht6py4sq55z6avsea,GET /v5/streams/:id,73,125
2/2/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/streams,2,163
1/2/18 0:00,9uavest5z7knsvpbip19fxqkywxz3ec,GET /v5/channels/:id,1,16
11/29/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/bits/actions,5490,110
2/11/18 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,POST /v5/channels/:channel_id/commercial,6,138
1/8/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/channel,7,333
12/9/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/channels/:id,364315,19
1/8/18 0:00,36v98kaawy48toz20d8gntnpk,PUT /v5/channels/:id,45,263
1/30/18 0:00,tczdbjwvqwqcoykov1n9ircfju0yca6,GET /v3/users/:user/follows/channels/:channel,6,24
12/16/17 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,POST /v5/channels/:channel_id/commercial,7,120
2/1/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/user,3665,35
12/24/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,PUT /v5/channels/:channel_id/communities,16,112
1/24/18 0:00,9uavest5z7knsvpbip19fxqkywxz3ec,PUT /v5/channels/:id,20,281
12/16/17 0:00,isjln45ehvrv7uo6327u3g6ka1y7vzf,GET /v5/user,5,42
1/9/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/streams,5,72
2/10/18 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v3/channels/:login/videos,4132,153
12/29/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/communities,140,96
11/18/17 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/user/,14,40
12/21/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,PUT /v5/channels/:id,10,161
1/8/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v3/channels/:login,310,49
2/8/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/bits/actions,7875,101
1/8/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/channel,332,133
11/25/17 0:00,1z17331cvavqspfdm9h0qd1t6ovo5uo,GET /v3/user,6,39
1/25/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/user,3686,34
1/3/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v3/user,3182,36
12/13/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/channels/:id,2243,67
1/23/18 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/user,15,44
12/29/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/search/games,3,82
11/21/17 0:00,dve7ifeawf0xeegigqamnvqy9qqm2y,GET /v5/user,1,25
1/18/18 0:00,7dhxmzdtfvllbu5h7rgys2rn4,GET /helix/users,1,61
11/17/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v5/users/:user_id/follows/channels,258,73
2/1/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,PUT /v5/channels/:id,276,380
1/25/18 0:00,81oh6vuyfv4w38sj2lxk9utw5zotm4,GET /v5/streams/:id,17927,50
12/18/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3/channels/:login,62,86
1/24/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/streams/:id,643814,19
1/8/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/,774,118
1/8/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/search/games,1041,45
2/8/18 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v5/ingests,4,116
2/10/18 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/user,12,53
1/11/18 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,POST /v5/channels/:channel_id/commercial,3,140
1/8/18 0:00,36v98kaawy48toz20d8gntnpk,PUT /v3/channels/:login,6,646
11/30/17 0:00,ye3x8sf0oh9oj4z0fu1bmvlkoyzn8l,GET /v5/users/:user_id/follows/channels/:channel,324108,100
11/18/17 0:00,r62ryboyyhzbfs3ng6lln92w2op3wdz,GET /v3/channel,111,101
1/9/18 0:00,99c8xj3f82h6ho6hznh9jurmj5ciz74,GET /v3/user,831,47
12/26/17 0:00,sv6t1c3j2s5uuz3elxftm7s1bx54b31,GET /v3/streams/:name,3501,77
1/1/18 0:00,664hk76z0hvg3zr5ej9j3tktbo0nf2n,GET /v5/channels/:id,141,20
2/8/18 0:00,pjldg61blqydhxlq49gyf2rwlcenw5,GET /v5/channels/:id,342511,21
2/2/18 0:00,33kozedd0zs6fbauka98psnc7zwom2s,GET /v5/channels/:id,135,265
1/8/18 0:00,36v98kaawy48toz20d8gntnpk,GET /v5/streams/:id,65285,99
1/21/18 0:00,ocgs5mzu2e910kuhv9xy1zv3q06am8v,GET /v3/users/:login,20,6
12/19/17 0:00,8bmp6j83z5w4mepq0dn0q1a7g186azi,GET /v3/channels/:login,60,85
1/11/18 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v5/users,1,6
12/7/17 0:00,xqdr3blb8nxv66bxvmg7je1x2c80da,GET /v3/user.json,1,27
12/15/17 0:00,r1czfv4czh1ub7ejxi903njcwwzswz,GET /v5/channels/:id,547,62
12/28/17 0:00,7dhxmzdtfvllbu5h7rgys2rn4,GET /v3/,16,89
11/17/17 0:00,hf38b1gx7qnebpziq77q34ej4x44qdh,GET /v5/users,5,33
12/22/17 0:00,33kozedd0zs6fbauka98psnc7zwom2s,GET /v3/streams/:name,12,150
